id,minute,second,teamId,x,y,type/displayName,outcomeType/displayName,playerId,endX,endY,Recipient,Match
1855665409,0,26,65,26.6,100,Pass,Successful,44288,28.8,93,279423,Bilbao (A)
1382485859,0,28,65,28.8,93,Pass,Successful,279423,26.2,97.7,44288,Bilbao (A)
389743617,0,29,65,26.2,97.7,Pass,Successful,44288,22.1,64,22221,Bilbao (A)
881085542,0,32,65,22.1,64,Pass,Successful,22221,16.5,38.5,12712,Bilbao (A)
1531269155,0,35,65,18.3,37.3,Pass,Successful,12712,18.3,63.9,236511,Bilbao (A)
1325111790,1,24,65,28,64.5,Pass,Successful,236511,31.7,59.9,279423,Bilbao (A)
634033686,1,26,65,37.1,55.8,Pass,Successful,279423,43,49,279423,Bilbao (A)
1513132790,1,45,65,34.2,56.3,Pass,Successful,279423,42.1,32.2,12712,Bilbao (A)
757585688,1,46,65,42.2,32.2,Pass,Successful,12712,39.5,58.7,236511,Bilbao (A)
985285715,1,47,65,39.6,59.1,Pass,Successful,236511,43.8,88.7,44288,Bilbao (A)
1938130409,1,50,65,45.8,89.1,Pass,Successful,44288,65,64.2,22221,Bilbao (A)
1216016342,2,5,65,5.2,87.2,Pass,Successful,236511,18.5,97.4,44288,Bilbao (A)
1304009009,2,7,65,19.2,97.4,Pass,Successful,44288,28.1,83.3,303268,Bilbao (A)
1447599397,2,43,65,4.2,50.7,Pass,Successful,80774,8.2,76.7,236511,Bilbao (A)
170256189,2,45,65,8.2,76.7,Pass,Successful,236511,13.5,96.9,44288,Bilbao (A)
661365281,2,46,65,14.4,96.5,Pass,Successful,44288,35.1,65.8,22221,Bilbao (A)
1033985901,3,37,65,55.1,10.4,Pass,Successful,299513,66.4,3.8,22221,Bilbao (A)
191000718,3,41,65,66.3,3.5,Pass,Successful,22221,65.1,24.1,90782,Bilbao (A)
1790287793,3,42,65,62.5,22.5,Pass,Successful,90782,53.9,23.1,279423,Bilbao (A)
653229031,3,44,65,54,23.1,Pass,Successful,279423,58,19.4,90782,Bilbao (A)
1485768735,3,46,65,54.5,22.2,Pass,Successful,90782,42.2,23.1,12712,Bilbao (A)
875418904,3,48,65,43.1,25.6,Pass,Successful,12712,39.3,62.9,236511,Bilbao (A)
164237207,3,52,65,39.9,66.9,Pass,Successful,236511,47.3,96.3,44288,Bilbao (A)
125764560,3,58,65,44.1,90.5,Pass,Successful,44288,31.2,82,236511,Bilbao (A)
475617490,4,1,65,29.5,77.5,Pass,Successful,236511,25.4,36.9,12712,Bilbao (A)
397408990,4,8,65,24.8,36,Pass,Successful,12712,35.7,52.7,303268,Bilbao (A)
539753094,4,11,65,34.8,48.7,Pass,Successful,303268,38.2,5.6,296363,Bilbao (A)
204763089,4,17,65,56.1,2.9,Pass,Successful,296363,54.5,11.7,90782,Bilbao (A)
327918072,4,19,65,58.5,8.3,Pass,Successful,90782,55.7,1.1,296363,Bilbao (A)
2074205156,4,20,65,55.7,1.1,Pass,Successful,296363,58,7.3,90782,Bilbao (A)
887608660,4,21,65,58,7.4,Pass,Successful,90782,53.5,11.4,296363,Bilbao (A)
2110127989,4,22,65,58.1,9.9,Pass,Successful,296363,52.6,20,279423,Bilbao (A)
437128861,4,25,65,53.5,31.3,Pass,Successful,279423,49.6,59.6,236511,Bilbao (A)
2087252790,4,29,65,52.8,63.9,Pass,Successful,236511,67.5,96.8,80241,Bilbao (A)
725243920,6,26,65,42,0,Pass,Successful,296363,47.9,3.2,299513,Bilbao (A)
222187071,7,30,65,4.8,55.1,Pass,Successful,80774,54.9,5.2,299513,Bilbao (A)
720665391,7,34,65,54.9,5.2,Pass,Successful,299513,48.9,23.4,296363,Bilbao (A)
1220806266,7,36,65,51.2,26.2,Pass,Successful,296363,44,27.7,279423,Bilbao (A)
1229946241,7,37,65,43.8,27.9,Pass,Successful,279423,37.8,62.6,236511,Bilbao (A)
1591109219,7,42,65,45,69.6,Pass,Successful,236511,56.1,90.2,44288,Bilbao (A)
1889381146,7,44,65,58.3,92,Pass,Successful,44288,68.6,96.3,80241,Bilbao (A)
1814627228,7,45,65,68.6,96.3,Pass,Successful,80241,61.4,95.4,44288,Bilbao (A)
1518604315,7,47,65,61.3,94.1,Pass,Successful,44288,65.8,86.6,303268,Bilbao (A)
90627542,7,48,65,65.7,86.6,Pass,Successful,303268,62,94.5,44288,Bilbao (A)
1703551334,7,50,65,62,94.4,Pass,Successful,44288,44.5,77.2,236511,Bilbao (A)
2073112568,7,52,65,44.7,74.4,Pass,Successful,236511,39.3,38.5,12712,Bilbao (A)
1806592772,7,58,65,49.7,30.9,Pass,Successful,12712,55,7,296363,Bilbao (A)
707404020,8,0,65,56.7,7.1,Pass,Successful,296363,75,20.1,90782,Bilbao (A)
178008720,8,14,65,75.8,0,Pass,Successful,296363,76.2,8,90782,Bilbao (A)
16935439,8,15,65,76.2,8,Pass,Successful,90782,76.3,1.9,296363,Bilbao (A)
1627076318,8,18,65,74.3,6.8,Pass,Successful,296363,51.2,11.9,12712,Bilbao (A)
1802407218,8,22,65,51.6,17.9,Pass,Successful,12712,44.2,46.7,236511,Bilbao (A)
1016558226,8,25,65,44.2,53.1,Pass,Successful,236511,47.3,26.2,12712,Bilbao (A)
819805378,8,29,65,53.1,24,Pass,Successful,12712,67.3,4.6,299513,Bilbao (A)
1641611808,8,34,65,62.3,14.4,Pass,Successful,299513,59.6,27.3,279423,Bilbao (A)
1012418398,9,10,65,11.9,42.5,Pass,Successful,80774,27.2,34,90782,Bilbao (A)
861225820,9,14,65,36.9,43.4,Pass,Successful,90782,43.8,67.2,303268,Bilbao (A)
2102994263,9,16,65,45.1,69.4,Pass,Successful,303268,66.2,80.6,80241,Bilbao (A)
330446566,9,20,65,64.7,80,Pass,Successful,80241,52.9,80.3,44288,Bilbao (A)
899633830,9,24,65,52.9,80.3,Pass,Successful,44288,66,87.2,80241,Bilbao (A)
1631433683,9,27,65,67.3,92,Pass,Successful,80241,60.4,77.5,303268,Bilbao (A)
1880793008,9,29,65,58.7,73,Pass,Successful,303268,52.6,33,12712,Bilbao (A)
1985314174,9,36,65,58.3,32.8,Pass,Successful,12712,64,56.6,303268,Bilbao (A)
872135090,9,39,65,64.8,59.3,Pass,Successful,303268,88.4,87.4,44288,Bilbao (A)
396033882,10,12,65,99.5,99.5,Pass,Successful,299513,86.8,93.8,303268,Bilbao (A)
1721791911,10,14,65,84.3,92.7,Pass,Successful,303268,71.9,84.4,44288,Bilbao (A)
68997243,10,16,65,71.9,84.4,Pass,Successful,44288,76,95.4,303268,Bilbao (A)
266861994,11,14,65,21.8,77.5,Pass,Successful,236511,7.4,65.7,80774,Bilbao (A)
4593186,11,15,65,7.4,65.7,Pass,Successful,80774,8.8,84.8,236511,Bilbao (A)
929376494,12,30,65,13.6,71.7,Pass,Successful,80774,39.4,65.1,303268,Bilbao (A)
134812800,12,33,65,39.2,60.9,Pass,Successful,303268,48.8,60,90782,Bilbao (A)
1598849090,12,36,65,56,68.1,Pass,Successful,90782,63.8,82,22221,Bilbao (A)
1675873505,12,39,65,73.2,80.8,Pass,Successful,22221,79.3,96.2,80241,Bilbao (A)
1556757288,12,44,65,78.9,94.5,Pass,Successful,80241,65.7,94.4,44288,Bilbao (A)
769230765,12,47,65,65.6,94.2,Pass,Successful,44288,47,78.2,236511,Bilbao (A)
2073475511,12,50,65,46.8,76.4,Pass,Successful,236511,46.5,31.8,12712,Bilbao (A)
252738128,12,54,65,51.2,24.3,Pass,Successful,12712,61.3,6.8,296363,Bilbao (A)
1932260657,12,58,65,70.1,7.3,Pass,Successful,296363,74.3,2.3,299513,Bilbao (A)
1467722461,13,1,65,71.4,9.7,Pass,Successful,299513,71.7,24.6,296363,Bilbao (A)
1611571928,13,3,65,72.1,26.2,Pass,Successful,296363,68.5,24.1,299513,Bilbao (A)
724865334,13,4,65,68.5,24.1,Pass,Successful,299513,64.7,40.6,279423,Bilbao (A)
2065519326,13,6,65,67.1,44.3,Pass,Successful,279423,67.9,55.4,303268,Bilbao (A)
928041016,13,8,65,68.8,61.4,Pass,Successful,303268,76.2,90.3,44288,Bilbao (A)
2103731750,13,12,65,76.8,84.2,Pass,Successful,44288,75.9,66.7,22221,Bilbao (A)
1277083051,14,25,65,9.6,41,Pass,Successful,12712,29.6,35.7,90782,Bilbao (A)
744020400,14,32,65,35.1,68.4,Pass,Successful,44288,35.4,46.6,279423,Bilbao (A)
216147784,14,34,65,34.6,44.9,Pass,Successful,279423,43.3,14.6,296363,Bilbao (A)
197308715,14,46,65,53.5,2.9,Pass,Successful,279423,64.6,2.9,296363,Bilbao (A)
1326463753,14,48,65,64.6,6.4,Pass,Successful,296363,66.8,11.4,299513,Bilbao (A)
1451349023,14,49,65,66.8,11.4,Pass,Successful,299513,55,11.6,279423,Bilbao (A)
1771053228,14,52,65,55.9,16.2,Pass,Successful,279423,64.1,11.6,299513,Bilbao (A)
1436455824,15,40,65,19.5,64.3,Pass,Successful,236511,8.2,64.8,80774,Bilbao (A)
1021512203,15,43,65,12.4,61.1,Pass,Successful,80774,16.2,31,12712,Bilbao (A)
2017418639,15,52,65,42.8,19.2,Pass,Successful,12712,53.4,2.5,296363,Bilbao (A)
1253750921,16,2,65,23.2,51.2,Pass,Successful,44288,19.3,39.2,12712,Bilbao (A)
1238859601,16,4,65,20.4,37.9,Pass,Successful,12712,26.1,40.9,279423,Bilbao (A)
1552874243,16,8,65,33.5,54.2,Pass,Successful,279423,39.8,71.1,303268,Bilbao (A)
1650387552,16,11,65,44.4,78.8,Pass,Successful,303268,63.2,95.9,80241,Bilbao (A)
875452273,16,14,65,63.5,88.1,Pass,Successful,80241,63.4,72.4,22221,Bilbao (A)
921450374,16,15,65,61,75.3,Pass,Successful,22221,60.2,82.6,303268,Bilbao (A)
325130211,16,20,65,57.1,72.4,Pass,Successful,303268,55.6,11.7,296363,Bilbao (A)
1094965413,16,23,65,58.5,14.1,Pass,Successful,296363,67.2,3.8,299513,Bilbao (A)
1910158595,16,26,65,75.9,7.4,Pass,Successful,299513,69.5,26.1,90782,Bilbao (A)
292637755,16,38,65,70,58.7,Pass,Successful,303268,70.4,61.2,80241,Bilbao (A)
1129027257,16,39,65,72.3,67,Pass,Successful,80241,75.8,86.6,22221,Bilbao (A)
1334248096,16,41,65,75.8,86.6,Pass,Successful,22221,71.7,86.6,44288,Bilbao (A)
1705708523,16,45,65,73.9,85,Pass,Successful,44288,69,78.2,303268,Bilbao (A)
761769035,16,47,65,67.7,77.2,Pass,Successful,303268,66.4,63.7,279423,Bilbao (A)
299366245,16,49,65,65.7,50.7,Pass,Successful,279423,69.5,20.9,299513,Bilbao (A)
1752811440,16,56,65,77.1,31,Pass,Successful,299513,90.5,30.7,80241,Bilbao (A)
1598068036,17,5,65,58.1,30.7,Pass,Successful,12712,69.6,9.8,299513,Bilbao (A)
1163667018,17,55,65,43.8,13.8,Pass,Successful,90782,37.3,14.1,296363,Bilbao (A)
792329781,17,58,65,32.8,9.1,Pass,Successful,296363,24.6,24.4,12712,Bilbao (A)
755168742,18,3,65,29.4,41.6,Pass,Successful,12712,29.5,65.4,236511,Bilbao (A)
1301096542,18,9,65,42,69.4,Pass,Successful,236511,55.6,96.6,44288,Bilbao (A)
423735926,18,10,65,55.6,96.6,Pass,Successful,44288,59,76.4,22221,Bilbao (A)
1762774306,19,23,65,7.4,82.3,Pass,Successful,236511,49.4,54.2,90782,Bilbao (A)
757977335,19,29,65,52.2,60.2,Pass,Successful,90782,52.6,69.9,80241,Bilbao (A)
1225936731,19,31,65,47.9,68,Pass,Successful,80241,46.6,28.1,296363,Bilbao (A)
1588539980,19,34,65,54.6,23.3,Pass,Successful,296363,68.7,4,299513,Bilbao (A)
1428374786,20,7,65,18.4,55.4,Pass,Successful,296363,7,50.1,80774,Bilbao (A)
214946943,20,15,65,7.6,49,Pass,Successful,80774,7.7,71.7,236511,Bilbao (A)
1002802366,20,18,65,11.5,76.1,Pass,Successful,236511,20,94.2,44288,Bilbao (A)
609498762,20,20,65,22.1,98.6,Pass,Successful,44288,54.5,73.3,80241,Bilbao (A)
1752413500,20,24,65,54.5,73.5,Pass,Successful,80241,60.1,86.8,22221,Bilbao (A)
585049993,20,25,65,60.1,87.1,Pass,Successful,22221,56.7,73.5,303268,Bilbao (A)
274937467,20,29,65,46.5,54.9,Pass,Successful,303268,54.6,17.4,296363,Bilbao (A)
1813722825,20,33,65,63.6,19.1,Pass,Successful,296363,67.5,3.8,299513,Bilbao (A)
83246041,20,35,65,66.4,9.5,Pass,Successful,299513,62,23.3,90782,Bilbao (A)
450283824,20,37,65,62,23.9,Pass,Successful,90782,59.9,39.8,279423,Bilbao (A)
561224566,20,41,65,55.5,35.5,Pass,Successful,279423,51.2,34.6,12712,Bilbao (A)
1231910497,20,44,65,48.3,36.7,Pass,Successful,12712,53,60,236511,Bilbao (A)
847942327,20,49,65,51.7,59.3,Pass,Successful,236511,41.7,37.9,12712,Bilbao (A)
740046107,20,55,65,44.3,35.4,Pass,Successful,12712,39.7,61.8,236511,Bilbao (A)
11515829,20,58,65,39.6,65.4,Pass,Successful,236511,48.5,91.7,44288,Bilbao (A)
1284178379,21,1,65,44.1,77.6,Pass,Successful,44288,57.7,68.4,22221,Bilbao (A)
636517828,21,52,65,31.1,84.5,Pass,Successful,80241,32.2,70,303268,Bilbao (A)
1376368966,21,54,65,34.8,54.5,Pass,Successful,303268,33.2,25.2,296363,Bilbao (A)
748127229,22,4,65,56.3,2.2,Pass,Successful,296363,42.2,13.7,12712,Bilbao (A)
1279957363,22,7,65,43,22.2,Pass,Successful,12712,38.7,60.9,236511,Bilbao (A)
256172211,22,11,65,45.7,67.3,Pass,Successful,236511,66,57.2,22221,Bilbao (A)
1894238205,22,44,65,30,25.6,Pass,Successful,296363,35.7,30.9,303268,Bilbao (A)
621947392,22,45,65,35.8,31,Pass,Successful,303268,39.9,19.5,299513,Bilbao (A)
1068012918,24,9,65,5,48.5,Pass,Successful,80774,24.2,94.8,44288,Bilbao (A)
1460705801,24,12,65,27.7,95.4,Pass,Successful,44288,40.5,92.4,303268,Bilbao (A)
699227051,24,14,65,40.8,92.1,Pass,Successful,303268,35.8,87.8,44288,Bilbao (A)
1966021368,24,17,65,38.2,79.4,Pass,Successful,44288,39.9,21,12712,Bilbao (A)
1766849422,24,23,65,63.8,11.9,Pass,Successful,12712,69,3.5,299513,Bilbao (A)
780736813,24,25,65,67.1,7,Pass,Successful,299513,67.1,25.3,90782,Bilbao (A)
1702677501,24,26,65,67.2,25,Pass,Successful,90782,65,13.4,299513,Bilbao (A)
331207935,24,27,65,65,13.4,Pass,Successful,299513,59.3,34.5,279423,Bilbao (A)
1395235491,24,30,65,68.1,43.6,Pass,Successful,279423,69.7,92.7,44288,Bilbao (A)
523958619,25,13,65,44.3,89.6,Pass,Successful,236511,41.7,38.3,12712,Bilbao (A)
997783297,25,15,65,41.7,38.6,Pass,Successful,12712,53.1,6.5,296363,Bilbao (A)
19624019,25,17,65,54.1,4.7,Pass,Successful,296363,61.6,3.7,299513,Bilbao (A)
1574625104,25,18,65,61.6,3.7,Pass,Successful,299513,52.6,17.9,90782,Bilbao (A)
399595854,25,22,65,48.5,25.3,Pass,Successful,90782,48.6,34.8,279423,Bilbao (A)
367410642,25,24,65,46.9,36,Pass,Successful,279423,41.6,36.3,12712,Bilbao (A)
831852978,25,29,65,41.5,36.3,Pass,Successful,12712,39.9,64.2,236511,Bilbao (A)
803001728,26,56,65,39.2,49.1,Pass,Successful,303268,41,35.9,90782,Bilbao (A)
372086053,26,58,65,39.5,42.2,Pass,Successful,90782,35.6,46.7,303268,Bilbao (A)
1379507313,28,7,65,5.4,50,Pass,Successful,80774,22.3,6.1,296363,Bilbao (A)
592448927,28,12,65,31.6,12,Pass,Successful,296363,30.6,33,279423,Bilbao (A)
2143504120,28,15,65,29.6,27.9,Pass,Successful,279423,26.6,28,12712,Bilbao (A)
691683468,28,16,65,26.6,28,Pass,Successful,12712,24.6,64.6,236511,Bilbao (A)
1651302299,28,23,65,27.8,76.7,Pass,Successful,236511,15.3,51.5,80774,Bilbao (A)
343203443,28,30,65,15.9,47.9,Pass,Successful,80774,21.8,19.8,12712,Bilbao (A)
250626016,28,32,65,21.8,19.8,Pass,Successful,12712,32.1,1.4,296363,Bilbao (A)
1257741430,28,36,65,44.2,7.4,Pass,Successful,296363,46.3,21,90782,Bilbao (A)
1012306786,28,39,65,48.7,21.8,Pass,Successful,90782,46.6,35.2,279423,Bilbao (A)
1466835001,28,40,65,47.1,42.7,Pass,Successful,279423,55.3,58.4,303268,Bilbao (A)
1220204715,28,43,65,56.3,65.8,Pass,Successful,303268,88.9,95,44288,Bilbao (A)
1286275885,28,47,65,88.9,95,Pass,Successful,44288,91.7,64.6,80241,Bilbao (A)
152476531,28,58,65,92.2,100,Pass,Successful,44288,74.9,96.2,303268,Bilbao (A)
778929970,28,59,65,74,95,Pass,Successful,303268,55.6,49.7,12712,Bilbao (A)
1183632604,29,4,65,59.2,37.4,Pass,Successful,12712,71.3,9.8,299513,Bilbao (A)
388369025,29,9,65,77.2,15.2,Pass,Successful,299513,76.9,26.4,22221,Bilbao (A)
294072973,29,10,65,76.9,26.4,Pass,Successful,22221,70.2,19.4,296363,Bilbao (A)
408893575,29,12,65,71.4,19.1,Pass,Successful,296363,75.6,8.3,299513,Bilbao (A)
696932411,29,14,65,76,9.8,Pass,Successful,299513,73,23.3,90782,Bilbao (A)
1105541210,29,16,65,73,23.3,Pass,Successful,90782,72.2,8.9,296363,Bilbao (A)
2073184283,29,17,65,72.7,10.9,Pass,Successful,296363,74.9,19.7,299513,Bilbao (A)
540503763,29,18,65,74.9,19.7,Pass,Successful,299513,88.1,7.9,296363,Bilbao (A)
79012537,30,4,65,25.2,30.3,Pass,Successful,12712,5.1,48.8,80774,Bilbao (A)
254326876,30,8,65,5.1,49,Pass,Successful,80774,7.9,5.8,12712,Bilbao (A)
903807573,30,28,65,6.2,52.4,Pass,Successful,80774,14.6,59.7,279423,Bilbao (A)
383156805,30,30,65,6.8,44,Pass,Successful,279423,30.4,2.6,296363,Bilbao (A)
536146067,30,34,65,36.1,4.7,Pass,Successful,296363,35.3,17.6,90782,Bilbao (A)
27170760,30,35,65,37.7,26.5,Pass,Successful,90782,39.4,44.2,303268,Bilbao (A)
755954054,30,37,65,39.5,48.2,Pass,Successful,303268,46.3,89,44288,Bilbao (A)
803851003,30,40,65,46.5,89.6,Pass,Successful,44288,56.9,97.8,80241,Bilbao (A)
1882576446,30,43,65,54.1,95.1,Pass,Successful,80241,96.1,85,303268,Bilbao (A)
365951458,30,50,65,89.3,91.8,Pass,Successful,303268,83.1,91.5,80241,Bilbao (A)
1274848215,30,53,65,93.3,94.4,Pass,Successful,80241,75.9,93.8,44288,Bilbao (A)
564826994,31,1,65,75.2,80,Pass,Successful,44288,74.3,90.6,303268,Bilbao (A)
107567209,31,5,65,71.5,78.5,Pass,Successful,303268,57.1,37.3,12712,Bilbao (A)
290537889,31,8,65,57,36,Pass,Successful,12712,70.2,8,299513,Bilbao (A)
233304307,31,13,65,74.3,26.5,Pass,Successful,299513,75.4,60.5,303268,Bilbao (A)
1913964026,31,15,65,75.6,60.8,Pass,Successful,303268,99.4,86.3,44288,Bilbao (A)
1706151205,31,56,65,4.7,58.8,Pass,Successful,80774,32.9,95.4,44288,Bilbao (A)
1000875509,33,25,65,37.7,83.2,Pass,Successful,44288,32.6,82.3,236511,Bilbao (A)
670685988,35,14,65,8.4,41.9,Pass,Successful,80774,21.7,91.7,44288,Bilbao (A)
765061735,35,19,65,23.1,94.4,Pass,Successful,44288,31.2,88.9,303268,Bilbao (A)
1964336162,35,21,65,30.8,89.9,Pass,Successful,303268,30.8,96.8,44288,Bilbao (A)
641460750,35,23,65,30.2,96.2,Pass,Successful,44288,29.5,87.2,303268,Bilbao (A)
489961476,36,48,65,31.8,26,Pass,Successful,12712,59.3,34,303268,Bilbao (A)
548720068,36,51,65,62,38.6,Pass,Successful,303268,52.8,60.6,236511,Bilbao (A)
1189506383,36,53,65,53.1,64.3,Pass,Successful,236511,55.3,85.9,44288,Bilbao (A)
9394188,36,57,65,54.9,86.6,Pass,Successful,44288,63.6,97.5,106590,Bilbao (A)
2005857303,37,0,65,63.9,93.5,Pass,Successful,106590,57.2,92.1,44288,Bilbao (A)
1879720769,37,4,65,60.1,85.1,Pass,Successful,44288,64.7,73.6,279423,Bilbao (A)
432036027,37,6,65,55.2,74.1,Pass,Successful,279423,54.2,51.8,90782,Bilbao (A)
1144228939,37,8,65,54.6,45.1,Pass,Successful,90782,63.9,5.2,296363,Bilbao (A)
985466366,37,13,65,67.4,11,Pass,Successful,296363,64.4,26.1,90782,Bilbao (A)
1222512126,37,14,65,63.6,27.1,Pass,Successful,90782,60,34.6,279423,Bilbao (A)
1846146134,37,16,65,59.2,29.7,Pass,Successful,279423,61.9,25.6,90782,Bilbao (A)
1493493685,37,22,65,61.6,49,Pass,Successful,90782,68.1,92.3,44288,Bilbao (A)
805412538,37,26,65,68.5,92.7,Pass,Successful,44288,72.1,97.5,106590,Bilbao (A)
1851461429,37,30,65,66.8,76.1,Pass,Successful,106590,69.6,69.6,279423,Bilbao (A)
845457670,37,32,65,71.2,68.2,Pass,Successful,279423,71.1,90.3,44288,Bilbao (A)
1325991686,37,34,65,71.5,88.6,Pass,Successful,44288,71.1,75.6,279423,Bilbao (A)
759849048,37,36,65,71.1,75.6,Pass,Successful,279423,74.5,75.3,303268,Bilbao (A)
847286730,37,37,65,72.8,74.1,Pass,Successful,303268,69.4,66.3,106590,Bilbao (A)
1087556130,37,40,65,68.9,63.4,Pass,Successful,106590,67.9,38.5,90782,Bilbao (A)
1248521303,37,42,65,67.6,35.7,Pass,Successful,90782,74.9,21.2,299513,Bilbao (A)
1421289404,38,20,65,65.5,89.7,Pass,Successful,44288,68.4,95.3,299513,Bilbao (A)
910600640,39,3,65,4.6,51.8,Pass,Successful,80774,6.6,73.2,236511,Bilbao (A)
1772130258,39,5,65,6.6,73.2,Pass,Successful,236511,15.5,96.5,44288,Bilbao (A)
2021148305,39,6,65,15.3,95.7,Pass,Successful,44288,38.5,60.6,90782,Bilbao (A)
164360575,40,48,65,15.2,58.5,Pass,Successful,80774,20.5,66.7,279423,Bilbao (A)
891096183,40,55,65,31.9,48.7,Pass,Successful,279423,40.1,8,296363,Bilbao (A)
1004618561,40,59,65,46.9,9.2,Pass,Successful,296363,55.4,1.9,106590,Bilbao (A)
1603173073,41,5,65,56.8,29.4,Pass,Successful,106590,55.6,43,303268,Bilbao (A)
847023587,41,8,65,54,46.9,Pass,Successful,303268,53.9,81.7,44288,Bilbao (A)
587770696,41,10,65,53.9,81.8,Pass,Successful,44288,67.4,98.3,299513,Bilbao (A)
1376704607,41,13,65,67.5,97.4,Pass,Successful,299513,65.3,69.7,303268,Bilbao (A)
1929032979,41,16,65,66,63.4,Pass,Successful,303268,66.3,23.4,296363,Bilbao (A)
1195033413,41,21,65,81.2,21.6,Pass,Successful,296363,88.5,12.3,80241,Bilbao (A)
1764191708,42,6,65,47.7,23.4,Pass,Successful,90782,36.6,39.1,236511,Bilbao (A)
1102204357,42,7,65,34.4,40.7,Pass,Successful,236511,8.7,43.3,80774,Bilbao (A)
276271323,42,10,65,10.3,43.6,Pass,Successful,80774,15.2,65.8,236511,Bilbao (A)
1050215216,42,19,65,29.6,64.9,Pass,Successful,236511,32,52.5,90782,Bilbao (A)
263084289,42,21,65,32.2,56.7,Pass,Successful,90782,32.1,68.2,236511,Bilbao (A)
951019716,42,24,65,35.2,74.7,Pass,Successful,236511,65.3,94.1,299513,Bilbao (A)
186369192,42,58,65,47.1,9.8,Pass,Successful,12712,62.5,1,296363,Bilbao (A)
299723802,43,1,65,70.6,6.5,Pass,Successful,296363,70.2,15.5,106590,Bilbao (A)
203276670,43,2,65,69.6,10.6,Pass,Successful,106590,64.6,11.6,90782,Bilbao (A)
1236596078,43,7,65,71.7,34.3,Pass,Successful,90782,68.1,45.1,279423,Bilbao (A)
165382470,43,10,65,68.4,41.9,Pass,Successful,279423,75.6,26.8,296363,Bilbao (A)
512617573,43,12,65,75.6,26.5,Pass,Successful,296363,85.5,7,106590,Bilbao (A)
1341166113,45,35,65,25.6,0,Pass,Successful,296363,29.8,2,90782,Bilbao (A)
1620199076,45,36,65,29.8,2.2,Pass,Successful,90782,25.7,2.3,296363,Bilbao (A)
1261764731,45,1,65,49.9,49.7,Pass,Successful,80241,36.3,50.1,279423,Bilbao (A)
1500084437,45,4,65,36.4,53.7,Pass,Successful,279423,31.4,9.4,296363,Bilbao (A)
386288881,45,8,65,32.9,8.5,Pass,Successful,296363,46.9,3.8,106590,Bilbao (A)
571798141,45,10,65,45.6,4.3,Pass,Successful,106590,31.7,5.3,296363,Bilbao (A)
717886344,45,13,65,27.3,10.3,Pass,Successful,296363,16.2,54.9,236511,Bilbao (A)
995953347,45,21,65,30.9,61.7,Pass,Successful,236511,40.1,40.3,22732,Bilbao (A)
553478595,45,22,65,38.1,45.1,Pass,Successful,22732,35.2,56.4,279423,Bilbao (A)
582355247,45,28,65,53.2,68.2,Pass,Successful,279423,58.5,77.6,299513,Bilbao (A)
1344662790,45,30,65,63.9,80.8,Pass,Successful,299513,70.2,96.2,44288,Bilbao (A)
132742467,45,32,65,70.2,96.2,Pass,Successful,44288,89,81.8,90782,Bilbao (A)
1676385249,45,34,65,89.6,85.4,Pass,Successful,90782,78.4,90.6,44288,Bilbao (A)
1941815970,45,36,65,78.4,90.6,Pass,Successful,44288,75.3,75,299513,Bilbao (A)
951881779,45,47,65,11.9,72.9,Pass,Successful,80774,27.4,33,12712,Bilbao (A)
986781980,45,51,65,29.8,31.2,Pass,Successful,12712,52.5,5.9,296363,Bilbao (A)
580296884,45,54,65,53.9,5.6,Pass,Successful,296363,50.8,18.2,22732,Bilbao (A)
26232426,45,58,65,52.5,22.5,Pass,Successful,22732,56.8,32.5,106590,Bilbao (A)
1527666877,45,59,65,56.7,32.5,Pass,Successful,106590,40.1,64.2,236511,Bilbao (A)
1584133815,46,6,65,53.5,72,Pass,Successful,236511,56.5,96.5,44288,Bilbao (A)
621738487,46,8,65,58,96.3,Pass,Successful,44288,62.5,96.9,299513,Bilbao (A)
1278346666,46,10,65,62.7,96.9,Pass,Successful,299513,55.4,94.8,44288,Bilbao (A)
1625906842,46,13,65,55.4,94.8,Pass,Successful,44288,59.1,84.8,90782,Bilbao (A)
454331633,46,14,65,59.1,84.8,Pass,Successful,90782,53.1,90.5,44288,Bilbao (A)
157926098,46,16,65,53.1,90.5,Pass,Successful,44288,44.4,76.9,236511,Bilbao (A)
841519095,46,18,65,45.3,70.8,Pass,Successful,236511,41.8,33.4,12712,Bilbao (A)
982935831,46,20,65,42,31.9,Pass,Successful,12712,48.8,7.9,296363,Bilbao (A)
1782078425,46,25,65,48.1,22.4,Pass,Successful,296363,46.1,33.6,22732,Bilbao (A)
346229207,46,36,65,56.4,69.9,Pass,Successful,22732,65.8,71.5,299513,Bilbao (A)
882838481,46,53,65,27.5,87.1,Pass,Successful,236511,6.9,57.2,80774,Bilbao (A)
1911849458,46,58,65,7.7,51.8,Pass,Successful,80774,25.4,49.7,22732,Bilbao (A)
1629144445,47,2,65,19.5,48.7,Pass,Successful,22732,21.3,77,236511,Bilbao (A)
655622166,47,5,65,24.6,77.8,Pass,Successful,236511,30.9,95.9,44288,Bilbao (A)
30869661,47,31,65,55.8,69,Pass,Successful,22732,69.8,96,299513,Bilbao (A)
928368159,47,36,65,75.5,77.2,Pass,Successful,299513,72.4,61.2,90782,Bilbao (A)
885281128,47,38,65,72.4,59.4,Pass,Successful,90782,74.8,24.9,296363,Bilbao (A)
